score,value
4.199,0.999986595
4.2,0.999986654
4.201,0.999986713
4.202,0.999986772
4.203,0.99998683
4.204,0.999986888
4.205,0.999986946
4.206,0.999987003
4.207,0.999987061
4.208,0.999987118
4.209,0.999987175
4.21,0.999987231
4.211,0.999987288
4.212,0.999987344
4.213,0.9999874
4.214,0.999987456
4.215,0.999987511
4.216,0.999987566
4.217,0.999987621
4.218,0.999987676
4.219,0.999987731
4.22,0.999987785
4.221,0.999987839
4.222,0.999987893
4.223,0.999987946
4.224,0.999988
4.225,0.999988053
4.226,0.999988106
4.227,0.999988159
4.228,0.999988211
4.229,0.999988263
4.23,0.999988315
4.231,0.999988367
4.232,0.999988419
4.233,0.99998847
4.234,0.999988521
4.235,0.999988572
4.236,0.999988623
4.237,0.999988674
4.238,0.999988724
4.239,0.999988774
4.24,0.999988824
4.241,0.999988874
4.242,0.999988923
4.243,0.999988972
4.244,0.999989021
4.245,0.99998907
4.246,0.999989119
4.247,0.999989167
4.248,0.999989216
4.249,0.999989264
4.25,0.999989311
4.251,0.999989359
4.252,0.999989407
4.253,0.999989454
4.254,0.999989501
4.255,0.999989548
4.256,0.999989594
4.257,0.999989641
4.258,0.999989687
4.259,0.999989733
4.26,0.999989779
4.261,0.999989824
4.262,0.99998987
4.263,0.999989915
4.264,0.99998996
4.265,0.999990005
4.266,0.99999005
4.267,0.999990094
4.268,0.999990138
4.269,0.999990182
4.27,0.999990226
4.271,0.99999027
4.272,0.999990314
4.273,0.999990357
4.274,0.9999904
4.275,0.999990443
4.276,0.999990486
4.277,0.999990529
4.278,0.999990571
4.279,0.999990613
4.28,0.999990655
4.281,0.999990697
4.282,0.999990739
4.283,0.99999078
4.284,0.999990822
4.285,0.999990863
4.286,0.999990904
4.287,0.999990945
4.288,0.999990986
4.289,0.999991026
4.29,0.999991066
4.291,0.999991106
4.292,0.999991146
4.293,0.999991186
4.294,0.999991226
4.295,0.999991265
4.296,0.999991305
4.297,0.999991344
4.298,0.999991383
4.299,0.999991421
4.3,0.99999146
4.301,0.999991499
4.302,0.999991537
4.303,0.999991575
4.304,0.999991613
4.305,0.999991651
4.306,0.999991688
4.307,0.999991726
4.308,0.999991763
4.309,0.9999918
4.31,0.999991837
4.311,0.999991874
4.312,0.999991911
4.313,0.999991947
4.314,0.999991984
4.315,0.99999202
4.316,0.999992056
4.317,0.999992092
4.318,0.999992128
4.319,0.999992163
4.32,0.999992199
4.321,0.999992234
4.322,0.999992269
4.323,0.999992304
4.324,0.999992339
4.325,0.999992373
4.326,0.999992408
4.327,0.999992442
4.328,0.999992477
4.329,0.999992511
4.33,0.999992545
4.331,0.999992578
4.332,0.999992612
4.333,0.999992645
4.334,0.999992679
4.335,0.999992712
4.336,0.999992745
4.337,0.999992778
4.338,0.999992811
4.339,0.999992843
4.34,0.999992876
4.341,0.999992908
4.342,0.99999294
4.343,0.999992972
4.344,0.999993004
4.345,0.999993036
4.346,0.999993068
4.347,0.999993099
4.348,0.999993131
4.349,0.999993162
4.35,0.999993193
4.351,0.999993224
4.352,0.999993255
4.353,0.999993286
4.354,0.999993316
4.355,0.999993347
4.356,0.999993377
4.357,0.999993407
4.358,0.999993437
4.359,0.999993467
4.36,0.999993497
4.361,0.999993527
4.362,0.999993556
4.363,0.999993585
4.364,0.999993615
4.365,0.999993644
4.366,0.999993673
4.367,0.999993702
4.368,0.999993731
4.369,0.999993759
4.37,0.999993788
4.371,0.999993816
4.372,0.999993844
4.373,0.999993872
4.374,0.9999939
4.375,0.999993928
4.376,0.999993956
4.377,0.999993984
4.378,0.999994011
4.379,0.999994039
4.38,0.999994066
4.381,0.999994093
4.382,0.99999412
4.383,0.999994147
4.384,0.999994174
4.385,0.999994201
4.386,0.999994227
4.387,0.999994254
4.388,0.99999428
4.389,0.999994306
4.39,0.999994332
4.391,0.999994358
4.392,0.999994384
4.393,0.99999441
4.394,0.999994436
4.395,0.999994461
4.396,0.999994487
4.397,0.999994512
4.398,0.999994537
4.399,0.999994562
4.4,0.999994587
4.401,0.999994612
4.402,0.999994637
4.403,0.999994662
4.404,0.999994686
4.405,0.999994711
4.406,0.999994735
4.407,0.999994759
4.408,0.999994784
4.409,0.999994808
4.41,0.999994831
4.411,0.999994855
4.412,0.999994879
4.413,0.999994903
4.414,0.999994926
4.415,0.99999495
4.416,0.999994973
4.417,0.999994996
4.418,0.999995019
4.419,0.999995042
4.42,0.999995065
4.421,0.999995088
4.422,0.99999511
4.423,0.999995133
4.424,0.999995155
4.425,0.999995178
4.426,0.9999952
4.427,0.999995222
4.428,0.999995244
4.429,0.999995266
4.43,0.999995288
4.431,0.99999531
4.432,0.999995332
4.433,0.999995353
4.434,0.999995375
4.435,0.999995396
4.436,0.999995418
4.437,0.999995439
4.438,0.99999546
4.439,0.999995481
4.44,0.999995502
4.441,0.999995523
4.442,0.999995544
4.443,0.999995564
4.444,0.999995585
4.445,0.999995605
4.446,0.999995626
4.447,0.999995646
4.448,0.999995666
4.449,0.999995686
4.45,0.999995706
4.451,0.999995726
4.452,0.999995746
4.453,0.999995766
4.454,0.999995786
4.455,0.999995805
4.456,0.999995825
4.457,0.999995844
4.458,0.999995864
4.459,0.999995883
4.46,0.999995902
4.461,0.999995921
4.462,0.99999594
4.463,0.999995959
4.464,0.999995978
4.465,0.999995997
4.466,0.999996015
4.467,0.999996034
4.468,0.999996052
4.469,0.999996071
4.47,0.999996089
4.471,0.999996107
4.472,0.999996125
4.473,0.999996144
4.474,0.999996162
4.475,0.999996179
4.476,0.999996197
4.477,0.999996215
4.478,0.999996233
4.479,0.99999625
4.48,0.999996268
4.481,0.999996285
4.482,0.999996303
4.483,0.99999632
4.484,0.999996337
4.485,0.999996354
4.486,0.999996371
4.487,0.999996388
4.488,0.999996405
4.489,0.999996422
4.49,0.999996439
4.491,0.999996456
4.492,0.999996472
4.493,0.999996489
4.494,0.999996505
4.495,0.999996522
4.496,0.999996538
4.497,0.999996554
4.498,0.99999657
4.499,0.999996586
4.5,0.999996602
4.501,0.999996618
4.502,0.999996634
4.503,0.99999665
4.504,0.999996666
4.505,0.999996681
4.506,0.999996697
4.507,0.999996712
4.508,0.999996728
4.509,0.999996743
4.51,0.999996759
4.511,0.999996774
4.512,0.999996789
4.513,0.999996804
4.514,0.999996819
4.515,0.999996834
4.516,0.999996849
4.517,0.999996864
4.518,0.999996879
4.519,0.999996893
4.52,0.999996908
4.521,0.999996923
4.522,0.999996937
4.523,0.999996952
4.524,0.999996966
4.525,0.99999698
4.526,0.999996994
4.527,0.999997009
4.528,0.999997023
4.529,0.999997037
4.53,0.999997051
4.531,0.999997065
4.532,0.999997079
4.533,0.999997092
4.534,0.999997106
4.535,0.99999712
4.536,0.999997133
4.537,0.999997147
4.538,0.99999716
4.539,0.999997174
4.54,0.999997187
4.541,0.999997201
4.542,0.999997214
4.543,0.999997227
4.544,0.99999724
4.545,0.999997253
4.546,0.999997266
4.547,0.999997279
4.548,0.999997292
4.549,0.999997305
4.55,0.999997318
4.551,0.99999733
4.552,0.999997343
4.553,0.999997356
4.554,0.999997368
4.555,0.999997381
4.556,0.999997393
4.557,0.999997406
4.558,0.999997418
4.559,0.99999743
4.56,0.999997442
4.561,0.999997454
4.562,0.999997467
4.563,0.999997479
4.564,0.999997491
4.565,0.999997503
4.566,0.999997514
4.567,0.999997526
4.568,0.999997538
4.569,0.99999755
4.57,0.999997561
4.571,0.999997573
4.572,0.999997585
4.573,0.999997596
4.574,0.999997608
4.575,0.999997619
4.576,0.99999763
4.577,0.999997642
4.578,0.999997653
4.579,0.999997664
4.58,0.999997675
4.581,0.999997686
4.582,0.999997697
4.583,0.999997708
4.584,0.999997719
4.585,0.99999773
4.586,0.999997741
4.587,0.999997752
4.588,0.999997762
4.589,0.999997773
4.59,0.999997784
4.591,0.999997794
4.592,0.999997805
4.593,0.999997815
4.594,0.999997826
4.595,0.999997836
4.596,0.999997847
4.597,0.999997857
4.598,0.999997867
4.599,0.999997877
4.6,0.999997888
4.601,0.999997898
4.602,0.999997908
4.603,0.999997918
4.604,0.999997928
4.605,0.999997938
4.606,0.999997948
4.607,0.999997957
4.608,0.999997967
4.609,0.999997977
4.61,0.999997987
4.611,0.999997996
4.612,0.999998006
4.613,0.999998016
4.614,0.999998025
4.615,0.999998035
4.616,0.999998044
4.617,0.999998053
4.618,0.999998063
4.619,0.999998072
4.62,0.999998081
4.621,0.999998091
4.622,0.9999981
4.623,0.999998109
4.624,0.999998118
4.625,0.999998127
4.626,0.999998136
4.627,0.999998145
4.628,0.999998154
4.629,0.999998163
4.63,0.999998172
4.631,0.99999818
4.632,0.999998189
4.633,0.999998198
4.634,0.999998207
4.635,0.999998215
4.636,0.999998224
4.637,0.999998232
4.638,0.999998241
4.639,0.99999825
4.64,0.999998258
4.641,0.999998266
4.642,0.999998275
4.643,0.999998283
4.644,0.999998291
4.645,0.9999983
4.646,0.999998308
4.647,0.999998316
4.648,0.999998324
4.649,0.999998332
4.65,0.99999834
4.651,0.999998348
4.652,0.999998356
4.653,0.999998364
4.654,0.999998372
4.655,0.99999838
4.656,0.999998388
4.657,0.999998396
4.658,0.999998404
4.659,0.999998411
4.66,0.999998419
4.661,0.999998427
4.662,0.999998434
4.663,0.999998442
4.664,0.999998449
4.665,0.999998457
4.666,0.999998464
4.667,0.999998472
4.668,0.999998479
4.669,0.999998487
4.67,0.999998494
4.671,0.999998501
4.672,0.999998509
4.673,0.999998516
4.674,0.999998523
4.675,0.99999853
4.676,0.999998537
4.677,0.999998544
4.678,0.999998552
4.679,0.999998559
4.68,0.999998566
4.681,0.999998573
4.682,0.99999858
4.683,0.999998586
4.684,0.999998593
4.685,0.9999986
4.686,0.999998607
4.687,0.999998614
4.688,0.999998621
4.689,0.999998627
4.69,0.999998634
4.691,0.999998641
4.692,0.999998647
4.693,0.999998654
4.694,0.99999866
4.695,0.999998667
4.696,0.999998673
4.697,0.99999868
4.698,0.999998686
4.699,0.999998693
4.7,0.999998699
4.701,0.999998706
4.702,0.999998712
4.703,0.999998718
4.704,0.999998724
4.705,0.999998731
4.706,0.999998737
4.707,0.999998743
4.708,0.999998749
4.709,0.999998755
4.71,0.999998761
4.711,0.999998767
4.712,0.999998774
4.713,0.99999878
4.714,0.999998785
4.715,0.999998791
4.716,0.999998797
4.717,0.999998803
4.718,0.999998809
4.719,0.999998815
4.72,0.999998821
4.721,0.999998827
4.722,0.999998832
4.723,0.999998838
4.724,0.999998844
4.725,0.999998849
4.726,0.999998855
4.727,0.999998861
4.728,0.999998866
4.729,0.999998872
4.73,0.999998877
4.731,0.999998883
4.732,0.999998888
4.733,0.999998894
4.734,0.999998899
4.735,0.999998905
4.736,0.99999891
4.737,0.999998915
4.738,0.999998921
4.739,0.999998926
4.74,0.999998931
4.741,0.999998937
4.742,0.999998942
4.743,0.999998947
4.744,0.999998952
4.745,0.999998957
4.746,0.999998963
4.747,0.999998968
4.748,0.999998973
4.749,0.999998978
4.75,0.999998983
4.751,0.999998988
4.752,0.999998993
4.753,0.999998998
4.754,0.999999003
4.755,0.999999008
4.756,0.999999013
4.757,0.999999018
4.758,0.999999022
4.759,0.999999027
4.76,0.999999032
4.761,0.999999037
4.762,0.999999042
4.763,0.999999046
4.764,0.999999051
4.765,0.999999056
4.766,0.99999906
4.767,0.999999065
4.768,0.99999907
4.769,0.999999074
4.77,0.999999079
4.771,0.999999083
4.772,0.999999088
4.773,0.999999092
4.774,0.999999097
4.775,0.999999101
4.776,0.999999106
4.777,0.99999911
4.778,0.999999115
4.779,0.999999119
4.78,0.999999124
4.781,0.999999128
4.782,0.999999132
4.783,0.999999137
4.784,0.999999141
4.785,0.999999145
4.786,0.999999149
4.787,0.999999154
4.788,0.999999158
4.789,0.999999162
4.79,0.999999166
4.791,0.99999917
4.792,0.999999174
4.793,0.999999178
4.794,0.999999183
4.795,0.999999187
4.796,0.999999191
4.797,0.999999195
4.798,0.999999199
4.799,0.999999203
4.8,0.999999207
4.801,0.999999211
4.802,0.999999215
4.803,0.999999218
4.804,0.999999222
4.805,0.999999226
4.806,0.99999923
4.807,0.999999234
4.808,0.999999238
4.809,0.999999242
4.81,0.999999245
4.811,0.999999249
4.812,0.999999253
4.813,0.999999257
4.814,0.99999926
4.815,0.999999264
4.816,0.999999268
4.817,0.999999271
4.818,0.999999275
4.819,0.999999279
4.82,0.999999282
4.821,0.999999286
4.822,0.999999289
4.823,0.999999293
4.824,0.999999296
4.825,0.9999993
4.826,0.999999303
4.827,0.999999307
4.828,0.99999931
4.829,0.999999314
4.83,0.999999317
4.831,0.999999321
4.832,0.999999324
4.833,0.999999328
4.834,0.999999331
4.835,0.999999334
4.836,0.999999338
4.837,0.999999341
4.838,0.999999344
4.839,0.999999348
4.84,0.999999351
4.841,0.999999354
4.842,0.999999357
4.843,0.999999361
4.844,0.999999364
4.845,0.999999367
4.846,0.99999937
4.847,0.999999373
4.848,0.999999376
4.849,0.99999938
4.85,0.999999383
4.851,0.999999386
4.852,0.999999389
4.853,0.999999392
4.854,0.999999395
4.855,0.999999398
4.856,0.999999401
4.857,0.999999404
4.858,0.999999407
4.859,0.99999941
4.86,0.999999413
4.861,0.999999416
4.862,0.999999419
4.863,0.999999422
4.864,0.999999425
4.865,0.999999428
4.866,0.999999431
4.867,0.999999433
4.868,0.999999436
4.869,0.999999439
4.87,0.999999442
4.871,0.999999445
4.872,0.999999448
4.873,0.99999945
4.874,0.999999453
4.875,0.999999456
4.876,0.999999459
4.877,0.999999461
4.878,0.999999464
4.879,0.999999467
4.88,0.99999947
4.881,0.999999472
4.882,0.999999475
4.883,0.999999478
4.884,0.99999948
4.885,0.999999483
4.886,0.999999485
4.887,0.999999488
4.888,0.999999491
4.889,0.999999493
4.89,0.999999496
4.891,0.999999498
4.892,0.999999501
4.893,0.999999503
4.894,0.999999506
4.895,0.999999508
4.896,0.999999511
4.897,0.999999513
4.898,0.999999516
4.899,0.999999518
4.9,0.999999521
4.901,0.999999523
4.902,0.999999526
4.903,0.999999528
4.904,0.99999953
4.905,0.999999533
4.906,0.999999535
4.907,0.999999538
4.908,0.99999954
4.909,0.999999542
4.91,0.999999545
4.911,0.999999547
4.912,0.999999549
4.913,0.999999552
4.914,0.999999554
4.915,0.999999556
4.916,0.999999558
4.917,0.999999561
4.918,0.999999563
4.919,0.999999565
4.92,0.999999567
4.921,0.999999569
4.922,0.999999572
4.923,0.999999574
4.924,0.999999576
4.925,0.999999578
4.926,0.99999958
4.927,0.999999582
4.928,0.999999585
4.929,0.999999587
4.93,0.999999589
4.931,0.999999591
4.932,0.999999593
4.933,0.999999595
4.934,0.999999597
4.935,0.999999599
4.936,0.999999601
4.937,0.999999603
4.938,0.999999605
4.939,0.999999607
4.94,0.999999609
4.941,0.999999611
4.942,0.999999613
4.943,0.999999615
4.944,0.999999617
4.945,0.999999619
4.946,0.999999621
4.947,0.999999623
4.948,0.999999625
4.949,0.999999627
4.95,0.999999629
4.951,0.999999631
4.952,0.999999633
4.953,0.999999635
4.954,0.999999636
4.955,0.999999638
4.956,0.99999964
4.957,0.999999642
4.958,0.999999644
4.959,0.999999646
4.96,0.999999648
4.961,0.999999649
4.962,0.999999651
4.963,0.999999653
4.964,0.999999655
4.965,0.999999656
4.966,0.999999658
4.967,0.99999966
4.968,0.999999662
4.969,0.999999664
4.97,0.999999665
4.971,0.999999667
4.972,0.999999669
4.973,0.99999967
4.974,0.999999672
4.975,0.999999674
4.976,0.999999675
4.977,0.999999677
4.978,0.999999679
4.979,0.99999968
4.98,0.999999682
4.981,0.999999684
4.982,0.999999685
4.983,0.999999687
4.984,0.999999689
4.985,0.99999969
4.986,0.999999692
4.987,0.999999693
4.988,0.999999695
4.989,0.999999697
4.99,0.999999698
4.991,0.9999997
4.992,0.999999701
4.993,0.999999703
4.994,0.999999704
4.995,0.999999706
4.996,0.999999707
4.997,0.999999709
4.998,0.99999971
4.999,0.999999712
5,0.999999713
5.001,0.999999715
5.002,0.999999716
5.003,0.999999718
5.004,0.999999719
5.005,0.999999721
5.006,0.999999722
5.007,0.999999724
5.008,0.999999725
5.009,0.999999726
5.01,0.999999728
5.011,0.999999729
5.012,0.999999731
5.013,0.999999732
5.014,0.999999733
5.015,0.999999735
5.016,0.999999736
5.017,0.999999738
5.018,0.999999739
5.019,0.99999974
5.02,0.999999742
5.021,0.999999743
5.022,0.999999744
5.023,0.999999746
5.024,0.999999747
5.025,0.999999748
5.026,0.99999975
5.027,0.999999751
5.028,0.999999752
5.029,0.999999753
5.03,0.999999755
5.031,0.999999756
5.032,0.999999757
5.033,0.999999759
5.034,0.99999976
5.035,0.999999761
5.036,0.999999762
5.037,0.999999764
5.038,0.999999765
5.039,0.999999766
5.04,0.999999767
5.041,0.999999768
5.042,0.99999977
5.043,0.999999771
5.044,0.999999772
5.045,0.999999773
5.046,0.999999774
5.047,0.999999776
5.048,0.999999777
5.049,0.999999778
5.05,0.999999779
5.051,0.99999978
5.052,0.999999781
5.053,0.999999783
5.054,0.999999784
5.055,0.999999785
5.056,0.999999786
5.057,0.999999787
5.058,0.999999788
5.059,0.999999789
5.06,0.99999979
5.061,0.999999791
5.062,0.999999793
5.063,0.999999794
5.064,0.999999795
5.065,0.999999796
5.066,0.999999797
5.067,0.999999798
5.068,0.999999799
5.069,0.9999998
5.07,0.999999801
5.071,0.999999802
5.072,0.999999803
5.073,0.999999804
5.074,0.999999805
5.075,0.999999806
5.076,0.999999807
5.077,0.999999808
5.078,0.999999809
5.079,0.99999981
5.08,0.999999811
5.081,0.999999812
5.082,0.999999813
5.083,0.999999814
5.084,0.999999815
5.085,0.999999816
5.086,0.999999817
5.087,0.999999818
5.088,0.999999819
5.089,0.99999982
5.09,0.999999821
5.091,0.999999822
5.092,0.999999823
5.093,0.999999824
5.094,0.999999825
5.095,0.999999826
5.096,0.999999827
5.097,0.999999827
5.098,0.999999828
5.099,0.999999829
5.1,0.99999983
5.101,0.999999831
5.102,0.999999832
5.103,0.999999833
5.104,0.999999834
5.105,0.999999835
5.106,0.999999835
5.107,0.999999836
5.108,0.999999837
5.109,0.999999838
5.11,0.999999839
5.111,0.99999984
5.112,0.999999841
5.113,0.999999841
5.114,0.999999842
5.115,0.999999843
5.116,0.999999844
5.117,0.999999845
5.118,0.999999846
5.119,0.999999846
5.12,0.999999847
5.121,0.999999848
5.122,0.999999849
5.123,0.99999985
5.124,0.99999985
5.125,0.999999851
5.126,0.999999852
5.127,0.999999853
5.128,0.999999854
5.129,0.999999854
5.13,0.999999855
5.131,0.999999856
5.132,0.999999857
5.133,0.999999857
5.134,0.999999858
5.135,0.999999859
5.136,0.99999986
5.137,0.99999986
5.138,0.999999861
5.139,0.999999862
5.14,0.999999863
5.141,0.999999863
5.142,0.999999864
5.143,0.999999865
5.144,0.999999866
5.145,0.999999866
5.146,0.999999867
5.147,0.999999868
5.148,0.999999868
5.149,0.999999869
5.15,0.99999987
5.151,0.99999987
5.152,0.999999871
5.153,0.999999872
5.154,0.999999873
5.155,0.999999873
5.156,0.999999874
5.157,0.999999875
5.158,0.999999875
5.159,0.999999876
5.16,0.999999877
5.161,0.999999877
5.162,0.999999878
5.163,0.999999878
5.164,0.999999879
5.165,0.99999988
5.166,0.99999988
5.167,0.999999881
5.168,0.999999882
5.169,0.999999882
5.17,0.999999883
5.171,0.999999884
5.172,0.999999884
5.173,0.999999885
5.174,0.999999885
5.175,0.999999886
5.176,0.999999887
5.177,0.999999887
5.178,0.999999888
5.179,0.999999888
5.18,0.999999889
5.181,0.99999989
5.182,0.99999989
5.183,0.999999891
5.184,0.999999891
5.185,0.999999892
5.186,0.999999893
5.187,0.999999893
5.188,0.999999894
5.189,0.999999894
5.19,0.999999895
5.191,0.999999895
5.192,0.999999896
5.193,0.999999897
5.194,0.999999897
5.195,0.999999898
5.196,0.999999898
5.197,0.999999899
5.198,0.999999899
5.199,0.9999999
5.2,0.9999999
5.201,0.999999901
5.202,0.999999901
5.203,0.999999902
5.204,0.999999902
5.205,0.999999903
5.206,0.999999904
5.207,0.999999904
5.208,0.999999905
5.209,0.999999905
5.21,0.999999906
5.211,0.999999906
5.212,0.999999907
5.213,0.999999907
5.214,0.999999908
5.215,0.999999908
5.216,0.999999909
5.217,0.999999909
5.218,0.99999991
5.219,0.99999991
5.22,0.999999911
5.221,0.999999911
5.222,0.999999911
5.223,0.999999912
5.224,0.999999912
5.225,0.999999913
5.226,0.999999913
5.227,0.999999914
5.228,0.999999914
5.229,0.999999915
5.23,0.999999915
5.231,0.999999916
5.232,0.999999916
5.233,0.999999917
5.234,0.999999917
5.235,0.999999918
5.236,0.999999918
5.237,0.999999918
5.238,0.999999919
5.239,0.999999919
5.24,0.99999992
5.241,0.99999992
5.242,0.999999921
5.243,0.999999921
5.244,0.999999921
5.245,0.999999922
5.246,0.999999922
5.247,0.999999923
5.248,0.999999923
5.249,0.999999924
5.25,0.999999924
5.251,0.999999924
5.252,0.999999925
5.253,0.999999925
5.254,0.999999926
5.255,0.999999926
5.256,0.999999926
5.257,0.999999927
5.258,0.999999927
5.259,0.999999928
5.26,0.999999928
5.261,0.999999928
5.262,0.999999929
5.263,0.999999929
5.264,0.99999993
5.265,0.99999993
5.266,0.99999993
5.267,0.999999931
5.268,0.999999931
5.269,0.999999931
5.27,0.999999932
5.271,0.999999932
5.272,0.999999933
5.273,0.999999933
5.274,0.999999933
5.275,0.999999934
5.276,0.999999934
5.277,0.999999934
5.278,0.999999935
5.279,0.999999935
5.28,0.999999935
5.281,0.999999936
5.282,0.999999936
5.283,0.999999936
5.284,0.999999937
5.285,0.999999937
5.286,0.999999937
5.287,0.999999938
5.288,0.999999938
5.289,0.999999939
5.29,0.999999939
5.291,0.999999939
5.292,0.99999994
5.293,0.99999994
5.294,0.99999994
5.295,0.99999994
5.296,0.999999941
5.297,0.999999941
5.298,0.999999941
5.299,0.999999942
5.3,0.999999942
5.301,0.999999942
5.302,0.999999943
5.303,0.999999943
5.304,0.999999943
5.305,0.999999944
5.306,0.999999944
5.307,0.999999944
5.308,0.999999945
5.309,0.999999945
5.31,0.999999945
5.311,0.999999945
5.312,0.999999946
5.313,0.999999946
5.314,0.999999946
5.315,0.999999947
5.316,0.999999947
5.317,0.999999947
5.318,0.999999948
5.319,0.999999948
5.32,0.999999948
5.321,0.999999948
5.322,0.999999949
5.323,0.999999949
5.324,0.999999949
5.325,0.99999995
5.326,0.99999995
5.327,0.99999995
5.328,0.99999995
5.329,0.999999951
5.33,0.999999951
5.331,0.999999951
5.332,0.999999951
5.333,0.999999952
5.334,0.999999952
5.335,0.999999952
5.336,0.999999952
5.337,0.999999953
5.338,0.999999953
5.339,0.999999953
5.34,0.999999954
5.341,0.999999954
5.342,0.999999954
5.343,0.999999954
5.344,0.999999955
5.345,0.999999955
5.346,0.999999955
5.347,0.999999955
5.348,0.999999956
5.349,0.999999956
5.35,0.999999956
5.351,0.999999956
5.352,0.999999957
5.353,0.999999957
5.354,0.999999957
5.355,0.999999957
5.356,0.999999957
5.357,0.999999958
5.358,0.999999958
5.359,0.999999958
5.36,0.999999958
5.361,0.999999959
5.362,0.999999959
5.363,0.999999959
5.364,0.999999959
5.365,0.99999996
5.366,0.99999996
5.367,0.99999996
5.368,0.99999996
5.369,0.99999996
5.37,0.999999961
5.371,0.999999961
5.372,0.999999961
5.373,0.999999961
5.374,0.999999961
5.375,0.999999962
5.376,0.999999962
5.377,0.999999962
5.378,0.999999962
5.379,0.999999963
5.38,0.999999963
5.381,0.999999963
5.382,0.999999963
5.383,0.999999963
5.384,0.999999964
5.385,0.999999964
5.386,0.999999964
5.387,0.999999964
5.388,0.999999964
5.389,0.999999965
5.39,0.999999965
5.391,0.999999965
5.392,0.999999965
5.393,0.999999965
5.394,0.999999966
5.395,0.999999966
5.396,0.999999966
5.397,0.999999966
5.398,0.999999966
5.399,0.999999966
5.4,0.999999967
5.401,0.999999967
5.402,0.999999967
5.403,0.999999967
5.404,0.999999967
5.405,0.999999968
5.406,0.999999968
5.407,0.999999968
5.408,0.999999968
5.409,0.999999968
5.41,0.999999968
5.411,0.999999969
5.412,0.999999969
5.413,0.999999969
5.414,0.999999969
5.415,0.999999969
5.416,0.99999997
5.417,0.99999997
5.418,0.99999997
5.419,0.99999997
5.42,0.99999997
5.421,0.99999997
5.422,0.999999971
5.423,0.999999971
5.424,0.999999971
5.425,0.999999971
5.426,0.999999971
5.427,0.999999971
5.428,0.999999972
5.429,0.999999972
5.43,0.999999972
5.431,0.999999972
5.432,0.999999972
5.433,0.999999972
5.434,0.999999972
5.435,0.999999973
5.436,0.999999973
5.437,0.999999973
5.438,0.999999973
5.439,0.999999973
5.44,0.999999973
5.441,0.999999974
5.442,0.999999974
5.443,0.999999974
5.444,0.999999974
5.445,0.999999974
5.446,0.999999974
5.447,0.999999974
5.448,0.999999975
5.449,0.999999975
5.45,0.999999975
5.451,0.999999975
5.452,0.999999975
5.453,0.999999975
5.454,0.999999975
5.455,0.999999976
5.456,0.999999976
5.457,0.999999976
5.458,0.999999976
5.459,0.999999976
5.46,0.999999976
5.461,0.999999976
5.462,0.999999976
5.463,0.999999977
5.464,0.999999977
5.465,0.999999977
5.466,0.999999977
5.467,0.999999977
5.468,0.999999977
5.469,0.999999977
5.47,0.999999977
5.471,0.999999978
5.472,0.999999978
5.473,0.999999978
5.474,0.999999978
5.475,0.999999978
5.476,0.999999978
5.477,0.999999978
5.478,0.999999978
5.479,0.999999979
5.48,0.999999979
5.481,0.999999979
5.482,0.999999979
5.483,0.999999979
5.484,0.999999979
5.485,0.999999979
5.486,0.999999979
5.487,0.99999998
5.488,0.99999998
5.489,0.99999998
5.49,0.99999998
5.491,0.99999998
5.492,0.99999998
5.493,0.99999998
5.494,0.99999998
5.495,0.99999998
5.496,0.999999981
5.497,0.999999981
5.498,0.999999981
5.499,0.999999981
5.5,0.999999981
5.501,0.999999981
5.502,0.999999981
5.503,0.999999981
5.504,0.999999981
5.505,0.999999982
5.506,0.999999982
5.507,0.999999982
5.508,0.999999982
5.509,0.999999982
5.51,0.999999982
5.511,0.999999982
5.512,0.999999982
5.513,0.999999982
5.514,0.999999982
5.515,0.999999983
5.516,0.999999983
5.517,0.999999983
5.518,0.999999983
5.519,0.999999983
5.52,0.999999983
5.521,0.999999983
5.522,0.999999983
5.523,0.999999983
5.524,0.999999983
5.525,0.999999984
5.526,0.999999984
5.527,0.999999984
5.528,0.999999984
5.529,0.999999984
5.53,0.999999984
5.531,0.999999984
5.532,0.999999984
5.533,0.999999984
5.534,0.999999984
5.535,0.999999984
5.536,0.999999985
5.537,0.999999985
5.538,0.999999985
5.539,0.999999985
5.54,0.999999985
5.541,0.999999985
5.542,0.999999985
5.543,0.999999985
5.544,0.999999985
5.545,0.999999985
5.546,0.999999985
5.547,0.999999985
5.548,0.999999986
5.549,0.999999986
5.55,0.999999986
5.551,0.999999986
5.552,0.999999986
5.553,0.999999986
5.554,0.999999986
5.555,0.999999986
5.556,0.999999986
5.557,0.999999986
5.558,0.999999986
5.559,0.999999986
5.56,0.999999987
5.561,0.999999987
5.562,0.999999987
5.563,0.999999987
5.564,0.999999987
5.565,0.999999987
5.566,0.999999987
5.567,0.999999987
5.568,0.999999987
5.569,0.999999987
5.57,0.999999987
5.571,0.999999987
5.572,0.999999987
5.573,0.999999987
5.574,0.999999988
5.575,0.999999988
5.576,0.999999988
5.577,0.999999988
5.578,0.999999988
5.579,0.999999988
5.58,0.999999988
5.581,0.999999988
5.582,0.999999988
5.583,0.999999988
5.584,0.999999988
5.585,0.999999988
5.586,0.999999988
5.587,0.999999988
5.588,0.999999989
5.589,0.999999989
5.59,0.999999989
5.591,0.999999989
5.592,0.999999989
5.593,0.999999989
5.594,0.999999989
5.595,0.999999989
5.596,0.999999989
5.597,0.999999989
